,vaihingen_train_coordinate_list_method1,ai4gg_complexity,vaihingen_train_coordinate_list_method2,ai4gg_hybrid,ai4gg_diversity,vaihingen_train_coordinate_list_hybrid
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_1400_1400,0.719699305338707,0.2832167832167832,0.53109713487072,0.7027972027972028,0.7030048916841369,0.62539822
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_400_400,0.70380582866752,0.804895104895105,0.429070580013976,0.6055944055944056,0.6058700209643606,0.566438204
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_400_1000,0.734984854054953,0.4174825174825175,0.3361285814116,0.2279720279720279,0.40041928721174,0.535556718
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_2000_1600,0.775476102946943,0.1398601398601399,0.83508036338225,0.0706293706293705,0.360587002096436,0.805278233
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_1400_600,0.897143751494495,0.6097902097902098,0.571628232005591,0.3258741258741259,0.3277428371767994,0.734385992
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_800_400,0.416292919362509,0.044055944055944,0.987421383647799,0.0132867132867132,0.3515024458420684,0.701857152
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_600_2400,0.870979572079078,0.534965034965035,0.584905660377358,0.806993006993007,0.8071278825995807,0.727942616
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_600_1400,0.84145364083518,0.613986013986014,0.650593990216632,0.5776223776223777,0.5779175401816912,0.746023816
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_200_1200,0.962622646535204,0.4475524475524476,0.531795946890287,0.5195804195804196,0.519916142557652,0.747209297
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_0_1000,0.916500304942357,0.9524475524475524,0.315863032844165,0.4867132867132867,0.4619147449336128,0.616181669
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_1800_2400,0.736892792831703,0.5559440559440559,0.586303284416492,0.6181818181818182,0.6184486373165619,0.661598039
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_200_200,0.760822824515534,0.3874125874125874,0.735849056603773,0.6734265734265734,0.673654786862334,0.748335941
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_200_1200,0.874638365534965,0.3881118881118881,0.504542278127184,0.2111888111888111,0.4192872117400419,0.689590322
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_600_800,0.730092132682659,0.5265734265734265,0.153738644304682,0.9181818181818182,0.9182389937106918,0.441915388
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_1200_1200,0.835087154394329,0.1132867132867132,0.42837176799441,0.6006993006993007,0.6009783368273934,0.631729461
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_200_0,0.819340079450091,0.3776223776223776,0.227113906359189,0.206993006993007,0.373864430468204,0.523226993
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_0_1200,0.782441530241474,0.5111888111888112,0.276729559748428,0.7552447552447552,0.7554157931516422,0.529585545
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_2302_400,0.749793249636782,0.6167832167832168,0.625436757512229,0.8223776223776224,0.822501747030049,0.687615004
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_1600_2400,0.715588407440551,0.3097902097902097,0.648497554157932,0.1741258741258741,0.4898672257162823,0.682042981
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_200_1400,0.851240659310946,0.3090909090909091,0.382948986722572,0.1734265734265734,0.153738644304682,0.617094823
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_800_400,0.740935945156388,0.872027972027972,0.255066387141859,0.4454545454545454,0.1355695317959468,0.498001166
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_1000_600,0.84941998344003,0.8111888111888113,0.640111809923131,0.5524475524475525,0.5527603074772887,0.744765897
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_1000_2000,0.900277924272667,0.3195804195804196,0.628930817610063,0.5678321678321678,0.5681341719077568,0.764604371
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_1200_0,0.672132132361835,0.1426573426573426,0.885394828791055,0.0727272727272727,0.4283717679944095,0.778763481
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_2200_600,0.814376515377531,0.974125874125874,0.212438853948288,0.9874125874125874,0.9874213836477987,0.513407685
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_800_600,0.813078199825125,0.3657342657342657,0.647099930118798,0.6258741258741258,0.6261355695317959,0.730089065
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_600_0,0.840803787563838,0.7223776223776224,0.972047519217331,0.8244755244755244,0.8245981830887491,0.906425653
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_1800_1724,0.791039827984926,0.8748251748251749,0.206848357791754,0.9671328671328672,0.9671558350803634,0.498944093
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_2000_800,0.860163698949172,0.2783216783216783,0.789657582110412,0.1524475524475524,0.2990915443745632,0.824910641
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_400_200,0.827817056760076,0.8377622377622378,0.118099231306778,0.4342657342657342,0.0440251572327044,0.472958144
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_2313_800,0.876650259100907,0.1902097902097902,0.149545772187282,0.5496503496503496,0.5499650593990216,0.513098016
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1527_1400,0.79174816805069,0.4629370629370629,0.834381551362683,0.7020979020979021,0.7023060796645703,0.81306486
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_0_0,0.72731430335968,0.6489510489510489,0.944793850454228,0.3447552447552447,0.2445842068483578,0.836054077
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_2301_0,0.92356286248002,0.323076923076923,0.043326345213138,0.5811188811188811,0.5814116002795248,0.483444604
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_400_1000,0.699343923065947,0.4853146853146853,0.247379454926625,0.265034965034965,0.0216631726065688,0.473361689
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_200_200,0.806007578890684,0.5846153846153845,0.362683438155136,0.9902097902097902,0.9902166317260656,0.584345509
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_800_800,0.792007261724525,0.813986013986014,0.928721174004193,0.7713286713286713,0.7714884696016772,0.860364218
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_600_600,0.918847122886606,0.8685314685314686,0.185185185185185,0.9727272727272728,0.9727463312368972,0.552016154
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_600_0,0.916210631216589,0.7496503496503497,0.273934311670161,0.7237762237762237,0.7239692522711391,0.595072471
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_2200_800,0.913548379058617,0.6216783216783217,0.619147449336129,0.3307692307692308,0.3780573025856045,0.766347914
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_400_2562,0.905601635289468,0.8349650349650349,0.344514325646401,0.4321678321678321,0.0545073375262054,0.62505798
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_2600_400,0.853515080557976,0.5797202797202797,0.574423480083857,0.3083916083916084,0.3626834381551362,0.71396928
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_1200_1000,0.937659342716382,0.3496503496503497,0.780573025856045,0.1937062937062936,0.1201956673654786,0.859116184
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_0_1800,0.891962573512928,0.3314685314685315,0.184486373165618,0.1853146853146853,0.0258560447239692,0.538224473
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_600_2080,0.084195859204097,0.0083916083916083,0.669461914744934,0.8,0.8001397624039134,0.376828887
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_1600_1000,0.898825143596535,0.7524475524475525,0.116002795248078,0.3937062937062937,0.1194968553459119,0.507413969
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_200_800,0.750206047736535,0.2559440559440559,0.679944095038435,0.1405594405594405,0.3060796645702306,0.715075071
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_800_1400,0.893671665882336,0.8356643356643356,0.363382250174703,0.5965034965034965,0.596785464709993,0.628526958
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_1400_1600,0.818397042375946,0.9615384615384616,0.598183088749127,0.618881118881119,0.6191474493361285,0.708290066
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_1400_1000,0.877470910764653,0.8699300699300699,0.30398322851153,0.8468531468531468,0.8469601677148847,0.59072707
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_800_800,0.801976032641146,0.506993006993007,0.667365478686233,0.2748251748251749,0.1684136967155835,0.734670756
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_0_0,0.878355080695472,0.665034965034965,0.37037037037037,0.7937062937062938,0.7938504542278128,0.624362726
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_0_1200,0.847279977495896,0.1566433566433566,0.127882599580713,0.0818181818181817,0.0328441649196366,0.487581289
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_2400_200,0.728109688989047,0.8510489510489511,0.200559049615653,0.6328671328671329,0.6331236897274634,0.464334369
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_2302_1000,0.896186348098867,0.5223776223776224,0.222222222222222,0.2825174825174825,0.1970649895178197,0.559204285
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_400_1400,0.72723319123899,0.4552447552447553,0.80503144654088,0.2475524475524475,0.4067085953878406,0.766132319
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_1600_400,0.725449680889612,0.2272727272727273,0.831586303284417,0.9552447552447552,0.9552760307477288,0.778517992
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_800_1800,0.583535201646682,0.1335664335664336,0.892382948986722,0.8181818181818181,0.8183088749126485,0.737959075
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_2200_2400,0.929430983184687,0.3034965034965035,0.989517819706499,0.1699300699300699,0.0517120894479385,0.959474401
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_0_800,0.63573465480018,0.0503496503496503,0.051712089447939,0.0167832167832168,0.116701607267645,0.343723372
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_1400_0,0.766105044900395,0.1125874125874125,0.927323549965059,0.0538461538461538,0.4856743535988819,0.846714297
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_600_1200,0.799555905162307,0.1783216783216783,0.909853249475891,0.0923076923076923,0.2781271837875611,0.854704577
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_1000_1400,0.892063996265126,0.7006993006993008,0.215234102026555,0.8027972027972028,0.8029350104821803,0.553649049
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1527_600,0.792059076112447,0.0944055944055943,0.983927323549965,0.6153846153846154,0.6156533892382949,0.8879932
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_400_200,0.677498181645276,0.4664335664335665,0.29979035639413,0.2524475524475524,0.2718378756114605,0.488644269
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_2200_2562,0.732703629996086,0.6125874125874126,0.459818308874913,0.3279720279720279,0.2585604472396925,0.596260969
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_0_1750,0.835139392599602,0.8797202797202797,0.240391334730957,0.448951048951049,0.2278127183787561,0.537765364
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_0_600,0.816946989344815,0.1944055944055944,0.13277428371768,0.9391608391608391,0.939203354297694,0.474860637
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_600_400,0.812899631447956,0.1321678321678321,0.004891684136967,0.0643356643356642,0.1376659678546471,0.408895658
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_1000_1200,0.848574782971268,0.8657342657342657,0.290705800139762,0.5874125874125874,0.5877009084556254,0.569640292
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_2000_1000,0.66905489238113,0.3111888111888111,0.478686233403215,0.634965034965035,0.6352201257861635,0.573870563
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_1000_1600,0.837291308898007,0.8342657342657342,0.181691125087352,0.4314685314685315,0.3466107617051013,0.509491217
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_1600_1600,0.807508240060355,0.586013986013986,0.6638714185884,0.3111888111888111,0.4493361285814116,0.735689829
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_600_0,0.876717167906788,0.2979020979020979,0.653389238294899,0.1657342657342657,0.1041229909154437,0.765053203
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_0_200,0.802773287413701,0.6713286713286714,0.278127183787561,0.5153846153846153,0.5157232704402516,0.540450236
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_1800_1400,0.642361854114489,0.072027972027972,0.696715583508036,0.9447552447552447,0.9447938504542278,0.669538719
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_2751_600,0.802860637256428,0.6244755244755245,0.626834381551363,0.8041958041958042,0.8043326345213138,0.714847509
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_2400_1750,0.839814663069563,0.2342657342657342,0.217330538085255,0.5538461538461539,0.5541579315164221,0.528572601
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_0_0,0.85008548535202,0.5391608391608391,0.467505241090147,0.7482517482517482,0.7484276729559748,0.658795363
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_1200_600,0.885632796174929,0.9328671328671329,0.853948287910552,0.4741258741258741,0.2648497554157931,0.869790542
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_1600_1750,0.897812720015074,0.7678321678321678,0.112508735150245,0.6965034965034965,0.6967155835080363,0.505160728
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_2000_1000,0.755289073966485,0.2636363636363636,0.816212438853948,0.1447552447552447,0.0293501048218029,0.785750756
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_2000_200,0.922389969695694,0.1433566433566433,0.919636617749825,0.0734265734265734,0.1663172606568833,0.921013294
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_1400_0,0.896112527810034,0.7,0.223619846261356,0.8020979020979021,0.8022361984626135,0.559866187
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_200_1000,0.87613732056812,0.2398601398601398,0.305380852550664,0.1321678321678321,0.2368972746331236,0.590759087
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_800_1400,0.801747627690359,0.6937062937062937,0.540181691125087,0.948951048951049,0.9489867225716282,0.670964659
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_1400_1400,0.836341066928897,0.3762237762237762,0.387840670859539,0.865034965034965,0.8651292802236199,0.612090869
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_400_200,0.885096113003382,0.9223776223776224,0.506638714185884,0.4699300699300699,0.1411600279524807,0.695867414
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_400_1800,0.903163566209442,0.9958041958041958,0.775681341719077,0.506993006993007,0.0377358490566037,0.839422454
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_2299_200,0.906699724311364,0.672027972027972,0.719776380153739,0.886013986013986,0.8860936408106219,0.813238052
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_2000_1800,0.812944990771612,0.23006993006993,0.838574423480084,0.1251748251748251,0.1628232005590496,0.825759707
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_2000_800,0.766751072948469,0.9244755244755244,0.63172606568833,0.6636363636363636,0.6638714185883997,0.699238569
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_1200_1000,0.880650029916241,0.906993006993007,0.671558350803634,0.6748251748251748,0.6750524109014675,0.77610419
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_2313_200,0.874289085702286,0.786013986013986,0.714185883997205,0.9027972027972028,0.9028651292802236,0.794237485
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_400_1600,0.708545062956128,0.6552447552447552,0.426974143955276,0.5118881118881119,0.5122292103424179,0.567759603
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_800_800,0.899288126017476,0.9475524475524476,0.271837875611461,0.6804195804195804,0.6806429070580013,0.585563001
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_800_1631,0.821807989618464,0.1573426573426573,0.658979734451433,0.5167832167832167,0.517120894479385,0.740393862
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_1600_0,0.897384468882681,0.3531468531468531,0.142557651991614,0.593006993006993,0.5932914046121593,0.51997106
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_400_200,0.689454525532166,0.8314685314685315,0.252271139063592,0.6475524475524476,0.6477987421383647,0.470862832
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1000_1800,0.86355077114759,0.6643356643356644,0.585604472396925,0.6041958041958042,0.6044723969252271,0.724577622
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_1800_600,0.827463125803649,0.8944055944055944,0.318658280922432,0.727972027972028,0.7281621243885394,0.573060703
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_200_1200,0.738176785531072,0.2489510489510489,0.220125786163522,0.137062937062937,0.0887491264849755,0.479151286
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_1000_800,0.755070797163672,0.3797202797202798,0.087351502445842,0.5398601398601399,0.5401816911250874,0.42121115
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_1600_800,0.796666361932483,0.4832167832167832,0.610761705101328,0.6664335664335664,0.6666666666666666,0.703714034
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_1600_600,0.880436013021161,0.4531468531468531,0.577218728162124,0.5636363636363637,0.5639412997903563,0.728827371
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1000_2739,0.801921501475334,0.9825174825174824,0.850454227812718,0.5006993006993007,0.3382250174703005,0.826187865
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_0_1600,0.89132716263285,0.5160839160839161,0.348707197763802,0.2797202797202797,0.2620545073375262,0.62001718
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_2200_800,0.885031323284256,0.186013986013986,0.053109713487072,0.6272727272727272,0.6275331935709294,0.469070518
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_400_1400,0.912387619404349,0.7629370629370629,0.447239692522711,0.3993006993006993,0.2410901467505241,0.679813656
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_0_400,0.842776048773917,0.6503496503496504,0.448637316561845,0.8692307692307693,0.8693221523410203,0.645706683
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_1000_1740,0.826218472048131,0.6258741258741258,0.23340321453529,0.8321678321678322,0.8322851153039832,0.529810843
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_600_1400,0.889528014509936,0.7755244755244756,0.56533892382949,0.4041958041958041,0.5017470300489169,0.727433469
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_1200_1200,0.850909027667441,0.4692307692307692,0.192173305380853,0.2538461538461538,0.0230607966457023,0.521541167
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_1800_200,0.96247960002895,0.262937062937063,0.983228511530398,0.7188811188811188,0.7190775681341719,0.972854056
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_1600_400,0.537190187504396,0.3377622377622378,0.078266946191475,0.6307692307692307,0.6310272536687631,0.307728567
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_400_600,0.81006062028689,0.6013986013986015,0.199860237596087,0.8916083916083917,0.8916841369671559,0.504960429
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_1739_1740,0.577101697728835,0.1916083916083916,0.326345213137666,0.8384615384615385,0.8385744234800838,0.451723455
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1527_400,0.714006025591943,0.0685314685314685,0.954577218728162,0.586013986013986,0.5863032844164919,0.834291622
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_400_400,0.850072868635498,0.2755244755244755,0.824598183088749,0.151048951048951,0.0587002096436058,0.837335526
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_400_400,0.826070668463791,0.7839160839160839,0.466107617051013,0.4062937062937063,0.0069881201956673,0.646089143
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_1800_800,0.706468336202614,0.0993006993006992,0.79874213836478,0.7006993006993008,0.7009084556254368,0.752605237
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_400_600,0.771413433289895,0.8090909090909091,0.926624737945493,0.6265734265734266,0.6268343815513627,0.849019086
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_1800_1400,0.510025103645773,0.0286713286713287,0.433962264150943,0.6832167832167833,0.6834381551362684,0.471993684
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_1800_1400,0.842258578655609,0.9083916083916084,0.920335429769392,0.5818181818181818,0.5821104122990916,0.881297004
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_1400_200,0.919017644167664,0.4111888111888112,0.041928721174004,0.5286713286713287,0.5290006988120196,0.480473183
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_400_0,0.794680158218271,0.1622377622377622,0.936408106219427,0.5566433566433566,0.556953179594689,0.865544132
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_800_600,0.843604959442449,0.7734265734265734,0.878406708595388,0.4027972027972027,0.350104821802935,0.861005834
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_1400_0,0.900620281755283,0.2678321678321678,0.940600978336827,0.1482517482517482,0.429769392033543,0.92061063
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_600_600,0.932762959127491,0.4034965034965034,0.572327044025157,0.8237762237762238,0.8238993710691824,0.752545002
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_2751_1600,0.716345845116347,0.9664335664335664,0.232704402515723,0.493006993006993,0.2110412299091544,0.474525124
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_800_0,0.948667455049801,0.606993006993007,0.43256464011181,0.858041958041958,0.8581411600279525,0.690616048
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_200_1631,0.873488375188255,0.7244755244755245,0.905660377358491,0.3811188811188811,0.076869322152341,0.889574376
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1400_1400,0.748165530198742,0.5377622377622377,0.672257162823201,0.2916083916083916,0.3864430468204053,0.710211347
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_800_1800,0.883635627545153,0.0811188811188811,0.484276729559748,0.0335664335664335,0.2166317260656883,0.683956179
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_2000_1200,0.818842680886836,0.8874125874125874,0.317959468902865,0.4524475524475524,0.4716981132075472,0.568401075
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_1800_800,0.73841438405824,0.5118881118881119,0.159329140461216,0.2776223776223776,0.0621942697414395,0.448871762
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_200_1000,0.713444304595359,0.9986013986013986,0.917540181691125,0.6671328671328671,0.6673654786862334,0.815492243
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1000_400,0.548090378552904,0.0447552447552447,0.995108315863033,0.7748251748251749,0.7749825296995109,0.771599347
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_1800_0,0.802452990167555,0.386013986013986,0.750524109014675,0.6244755244755245,0.6247379454926625,0.77648855
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_1000_1200,0.741784123213718,0.451048951048951,0.73654786862334,0.2461538461538461,0.4640111809923131,0.739165996
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_400_800,0.873130738546785,0.627972027972028,0.774982529699511,0.9377622377622378,0.9378057302585604,0.824056634
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_800_1600,0.860755271901213,0.4209790209790209,0.322152341020266,0.7888111888111888,0.7889587700908456,0.591453806
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_600_400,0.915559158745624,0.6671328671328671,0.73235499650594,0.3517482517482517,0.2613556953179595,0.823957078
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_800_800,0.409738138479642,0.0538461538461538,0.411600279524808,0.6216783216783217,0.6219426974143956,0.410669209
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_0_2200,0.917897994796432,0.8244755244755244,0.541579315164221,0.4272727272727272,0.1292802236198462,0.729738655
